1678579200000,1482.62000000,1677.81000000,1482.62000000,1601.60000000,8601.79650000,1678665599999,13392054.80082800,16074,3408.38140000,5306198.19690800,0
1678665600000,1605.09000000,1839.36000000,1586.66000000,1683.08000000,14615.90290000,1678751999999,23935026.39274400,20081,7837.16090000,12954519.29282700,0
1678752000000,1683.01000000,1785.77000000,1664.37000000,1707.01000000,14356.24230000,1678838399999,24633437.09290900,20871,11055.53610000,18947723.29852300,0
1678838400000,1705.36000000,1723.06000000,1615.70000000,1655.19000000,6869.02810000,1678924799999,11591807.94689900,11410,4040.08770000,6860822.18201900,0
1678924800000,1656.08000000,1694.11000000,1639.79000000,1677.92000000,5605.51650000,1679011199999,9327290.96341600,8429,3822.63930000,6358588.21423000,0
1679011200000,1677.41000000,1803.47000000,1665.91000000,1793.78000000,7111.16930000,1679097599999,12285682.50159000,18624,3740.89740000,6442342.38943700,0
1679097600000,1793.05000000,1844.35000000,1754.12000000,1764.13000000,8446.07260000,1679183999999,15295969.26656400,20085,4074.32540000,7365362.42344600,0
1679184000000,1765.05000000,1846.64000000,1763.48000000,1784.78000000,2400.50090000,1679270399999,4327036.69858200,10678,1321.89390000,2381037.35968200,0
1679270400000,1786.99000000,1808.96000000,1730.39000000,1740.14000000,6355.93340000,1679356799999,11261947.90981000,17469,3660.14160000,6472780.84803700,0
1679356800000,1739.32000000,1840.26000000,1725.00000000,1806.74000000,5174.41780000,1679443199999,9208328.07459200,16486,3085.48110000,5492489.42028000,0
1679443200000,1806.87000000,1823.92000000,1715.72000000,1739.04000000,6999.21080000,1679529599999,12438213.77439700,24572,3855.19210000,6868878.51721500,0
1679529600000,1739.54000000,1862.63000000,1733.99000000,1816.79000000,4374.14360000,1679615999999,7824575.84036000,14260,2388.91650000,4288558.62459000,0
1679616000000,1817.98000000,1822.40000000,1729.07000000,1751.85000000,6311.99630000,1679702399999,11303455.24738000,14639,1885.76220000,3364230.79870400,0
1679702400000,1750.69000000,1764.64000000,1715.86000000,1743.40000000,1768.74610000,1679788799999,3093628.33503800,6999,673.69660000,1177324.47753400,0
1679788800000,1743.49000000,1800.66000000,1741.41000000,1775.40000000,1435.20240000,1679875199999,2539703.52162500,6667,688.62550000,1219901.59495900,0
1679875200000,1776.06000000,1781.78000000,1465.00000000,1715.97000000,4293.29490000,1679961599999,7317204.87004500,12773,2041.95880000,3515782.12245500,0
1679961600000,1715.65000000,1795.29000000,1702.51000000,1773.41000000,3469.53540000,1680047999999,6007943.74279900,10150,2184.31130000,3778933.43561600,0
1680048000000,1774.79000000,1827.38000000,1773.58000000,1792.87000000,2450.13680000,1680134399999,4419694.44260700,8462,1370.65490000,2474921.59651100,0
1680134400000,1792.92000000,1829.35000000,1763.46000000,1793.56000000,3040.95500000,1680220799999,5446219.19324300,10525,1378.28530000,2468804.52372300,0
1680220800000,1794.68000000,1847.31000000,1779.18000000,1822.47000000,2812.66730000,1680307199999,5113877.92447500,8603,1556.17570000,2835262.75614300,0
1680307200000,1822.56000000,1843.71000000,1809.29000000,1821.24000000,1332.10200000,1680393599999,2429650.77165600,4239,642.06050000,1171067.15712600,0
1680393600000,1820.78000000,1825.58000000,1773.72000000,1794.73000000,1285.21140000,1680479999999,2320028.08233200,5072,364.56550000,657318.02130700,0
1680480000000,1795.37000000,1839.69000000,1764.27000000,1811.31000000,4593.74090000,1680566399999,8263983.43890000,12332,2317.79940000,4168237.96679000,0
1680566400000,1811.60000000,1891.00000000,1802.46000000,1871.35000000,7195.23300000,1680652799999,13400567.83517800,12579,1870.96050000,3476920.93991900,0
1680652800000,1871.72000000,1940.66000000,1865.75000000,1909.18000000,3077.60230000,1680739199999,5869564.65589700,10875,1673.40690000,3190601.45364100,0
1680739200000,1908.68000000,1910.08000000,1854.92000000,1872.94000000,9500.66400000,1680825599999,17776117.70045100,16759,6893.70710000,12873517.62419300,0
1680825600000,1873.33000000,1883.27000000,1842.29000000,1865.36000000,1732.18110000,1680911999999,3224276.07254400,6165,851.02520000,1584336.91152300,0
1680912000000,1864.79000000,1879.95000000,1848.44000000,1849.98000000,1697.58570000,1680998399999,3165746.68893500,4852,719.44650000,1340927.62215200,0
1680998400000,1848.90000000,1874.99000000,1825.59000000,1859.85000000,2988.98630000,1681084799999,5521760.53687400,8469,1596.92470000,2949920.61936700,0
1681084800000,1859.71000000,1919.91000000,1847.90000000,1911.49000000,4245.79960000,1681171199999,7965806.02893600,11029,2399.06380000,4500372.71746300,0
1681171200000,1911.49000000,1938.34000000,1883.20000000,1891.93000000,5396.12410000,1681257599999,10324494.45284800,12536,3087.69040000,5905269.72224700,0
1681257600000,1891.72000000,1933.63000000,1855.10000000,1918.86000000,10223.73330000,1681343999999,19368217.37885600,17082,2484.16160000,4709246.58247000,0
1681344000000,1918.87000000,2025.27000000,1901.42000000,2013.93000000,6166.74820000,1681430399999,12172643.23838100,16780,3278.18150000,6469420.75634800,0
1681430400000,2013.87000000,2130.51000000,2011.33000000,2102.41000000,9229.10340000,1681516799999,19372769.35606500,22851,4055.91960000,8497778.20485200,0
1681516800000,2101.90000000,2113.07000000,2074.58000000,2092.27000000,4071.60670000,1681603199999,8541223.43842700,13440,2068.34550000,4338655.16406900,0
1681603200000,2092.28000000,2143.10000000,2075.00000000,2120.79000000,3919.66090000,1681689599999,8252852.78341100,11971,2084.73470000,4387415.64518100,0
1681689600000,2119.88000000,2121.64000000,2057.28000000,2076.10000000,5741.77110000,1681775999999,11967529.17355700,15449,3052.33970000,6360260.76751200,0
1681776000000,2075.36000000,2124.44000000,2052.34000000,2104.35000000,4162.78030000,1681862399999,8717810.02748600,12772,1963.14020000,4113024.72926200,0
1681862400000,2104.02000000,2105.38000000,1924.01000000,1935.13000000,8067.83500000,1681948799999,16160666.69054000,21784,3253.09780000,6530128.32013100,0
1681948800000,1934.65000000,1982.86000000,1916.72000000,1942.87000000,5176.34900000,1682035199999,10072946.40995800,17324,2709.89250000,5270269.20404700,0
1682035200000,1942.74000000,1956.64000000,1825.00000000,1848.55000000,8425.82970000,1682121599999,15979542.91710400,21231,4683.60260000,8891779.08153800,0
1682121600000,1848.38000000,1887.27000000,1842.66000000,1873.63000000,7153.05760000,1682207999999,13412735.65912800,11110,1726.23420000,3215413.27316100,0
1682208000000,1873.74000000,1882.11000000,1838.64000000,1862.07000000,2755.84800000,1682294399999,5130932.10936400,10366,1229.90100000,2289355.16927500,0
